Displacement - Plot 0	Force - Plot 0	
48,4999	2,70279	
48,4999	2,72714	
48,4999	2,70279	
48,4999	2,72714	
48,4999	2,70279	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,72714	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,72714	
48,4999	2,72714	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,72714	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,70279	
48,4999	2,82454	
48,4999	2,92194	
48,4999	2,5567	
48,4999	2,38625	
48,4999	2,5567	
48,4999	2,11841	
48,4999	2,43495	
48,4999	2,38625	
48,4999	2,80019	
48,4999	2,84889	
48,4999	2,87324	
48,4999	2,89759	
48,4999	2,89759	
48,4999	2,94629	
48,4999	2,48365	
48,4999	2,5567	
48,4999	2,508	
48,4999	2,53235	
48,4999	2,53235	
48,4999	2,84889	
48,4999	2,89759	
48,4999	2,94629	
48,4999	2,89759	
48,4999	2,84889	
48,4999	2,84889	
48,4999	2,84889	
48,4999	2,82454	
48,4999	2,65409	
48,4999	2,82454	
48,4999	2,84889	
48,4999	2,89759	
48,4999	2,89759	
48,4999	2,84889	
48,4999	2,84889	
48,4999	2,84889	
48,4999	2,82454	
48,4999	2,82454	
48,4999	2,82454	
48,4999	2,82454	
48,4999	2,80019	
48,4999	2,77584	
48,4999	2,77584	
48,4999	2,77584	
48,4999	2,77584	
48,4999	2,75149	
48,4999	2,77584	
48,4999	2,77584	
48,4999	2,75149	
48,4999	2,75149	
