Displacement - Plot 0	Force - Plot 0	
59,8262	26,5166	
59,7297	26,3948	
59,6352	26,3705	
59,5427	26,3461	
59,4473	26,3461	
59,3542	26,3461	
59,2586	26,2974	
59,1644	26,2974	
59,0698	26,2974	
58,9757	26,2	
58,8802	26,2	
58,7853	26,1757	
58,6921	26,1513	
58,5808	26,1026	
58,4867	26,127	
58,3925	26,1026	
58,3141	26,0539	
58,2195	26,0296	
58,1248	26,0053	
58,0138	25,9809	
57,9182	25,9566	
57,8249	25,9566	
57,7295	25,9322	
57,6356	25,8592	
57,5407	25,7861	
57,4456	25,8105	
57,3511	25,7618	
57,257	25,7861	
57,1629	25,7861	
57,0678	25,7374	
56,9731	25,7131	
56,8889	25,6644	
56,8015	25,6157	
56,7072	25,5183	
56,6131	25,5426	
56,5186	25,4696	
56,4347	25,4939	
56,3637	25,5183	
56,2689	25,4696	
56,1736	25,4452	
56,0796	25,4209	
55,97	25,3722	
55,8754	25,3235	
55,7809	25,2748	
55,6859	25,2261	
55,6073	25,1287	
55,5117	25,0556	
55,4176	25,0556	
55,3233	25,0313	
55,2288	24,9582	
55,1346	24,9095	
55,0397	24,8121	
54,9292	24,7391	
54,8333	24,7391	
54,7394	24,6173	
54,6437	24,6417	
54,5348	24,5443	
54,4401	24,4712	
54,3443	24,4712	
54,2515	24,3982	
54,1549	24,3251	
54,0617	24,3738	
53,9839	24,3251	
53,8885	24,3008	
53,7938	24,2277	
53,6999	24,106	
53,6042	24,0816	
53,5099	24,0573	
53,4153	23,9599	
53,3213	23,9112	
53,2268	23,8625	
53,1324	23,7651	
53,0371	23,7651	
52,9413	23,692	
52,8647	23,619	
52,7808	23,546	
52,6926	23,546	
52,5969	23,3999	
52,5201	23,3512	
52,4252	23,2781	
52,3306	23,2051	
52,2201	23,0346	
52,126	22,9859	
52,0288	22,8885	
51,9361	22,8398	
51,8408	22,7424	
51,7477	22,645	
51,637	22,5476	
51,5424	22,4259	
51,4457	22,3285	
51,3538	22,4015	
51,259	22,8642	
51,1628	17,1177	
51,0545	17,0933	
50,9589	16,8011	
50,8643	16,8255	
50,7685	16,8255	
50,6753	16,8498	
50,5811	16,8742	
50,4868	16,8255	
50,3915	16,7768	
50,2974	16,6063	
50,203	16,3385	
50,1248	15,9489	
50,029	15,4863	
49,9344	14,7801	
49,8408	14,001	
49,7441	13,1	
49,6662	12,1017	
49,5724	10,9573	
49,4761	9,52065	
49,4004	7,98663	
49,3059	6,40391	
49,2105	4,55335	
49,1145	2,89759	
49,0208	1,58272	
48,9275	0,633087	
48,8328	0,146097	
48,7382	0,0243495	
48,6431	-0,048699	
48,518	-0,170446	
48,4998	-0,170446	
48,4999	-0,146097	
48,4999	-0,121747	
48,4999	-0,146097	
48,4999	-0,146097	
48,4999	-0,146097	
48,4999	-0,146097	
48,4999	-0,121747	
48,4999	-0,146097	
48,4999	-0,121747	
48,4999	-0,146097	
