Displacement - Plot 0	Force - Plot 0	
51,5596	0,560038	
51,4816	0,219145	
51,4038	-0,170446	
51,2931	-0,267844	
51,1498	-0,267844	
51,0713	-0,292194	
50,9763	-0,267844	
50,8815	-0,267844	
50,7709	-0,267844	
50,6768	-0,316543	
50,5824	-0,267844	
50,4864	-0,292194	
50,4093	-0,292194	
50,3144	-0,340893	
50,2048	-0,340893	
50,1112	-0,365242	
50,0148	-0,365242	
50	-0,389592	
50	-0,365242	
50	-0,267844	
50	-0,267844	
50	-0,243495	
50	-0,267844	
50	-0,267844	
50	-0,243495	
50	-0,243495	
50	-0,243495	
50	-0,243495	
50	-0,267844	
50	-0,219145	
50	-0,219145	
50	-0,194796	
50	-0,194796	
50	-0,170446	
50	-0,194796	
50	-0,194796	
50	-0,194796	
50	-0,170446	
50	-0,170446	
50	-0,121747	
50	-0,146097	
50	-0,170446	
50	-0,170446	
50	-0,194796	
50	-0,194796	
50	-0,194796	
50	-0,194796	
50	-0,146097	
50	-0,146097	
50	-0,121747	
50	-0,121747	
50	-0,146097	
50	-0,146097	
50	-0,0973979	
50	-0,121747	
50	-0,146097	
50	-0,219145	
50	-0,243495	
50	-0,0730485	
50	-0,121747	
50	-0,048699	
50	-0,0730485	
50	-0,0243495	
50	-0,0730485	
50	-0,0243495	
50	0,0243495	
50	0,0730485	
50	0,0243495	
50	0	
50	0,048699	
50	0,048699	
50	0,0243495	
50	0,048699	
50	0,0243495	
50	0	
50	0,0243495	
50	0	
50	0	
50	0	
50	0,0243495	
50	0,0243495	
50	0,0243495	
50	0,048699	
50	0,048699	
50	0,0973979	
50	0	
50	0,048699	
50	0,0730485	
50	0,0730485	
50	0,0243495	
50	0,048699	
50	0,048699	
50	0,0730485	
50	0,0730485	
50	0,0730485	
50	0,0730485	
50	0,0730485	
50	0,0973979	
50	0,194796	
50	0,0973979	
50	0,048699	
50	0,048699	
50	0,0243495	
50	0	
50	0,0243495	
50	0,0730485	
50	0,0973979	
50	-0,0730485	
50	0,0243495	
50	0,0243495	
50	-0,0243495	
50	0,0243495	
50	-0,048699	
50	-0,0973979	
50	-0,0243495	
50	0,0973979	
50	-0,048699	
50	0,170446	
50	0,0243495	
50	0,0243495	
50	0,0973979	
50	0,121747	
50	0,0973979	
50	0,0730485	
50	0,0973979	
50	0,0243495	
50	0,0730485	
50	0,048699	
50	0,0243495	
50	-0,0243495	
50	-0,0730485	
50	-0,0973979	
50	-0,048699	
50	-0,0730485	
50	-0,048699	
50	0,0243495	
50	0,048699	
50	0,048699	
50	0,0243495	
50	0,0243495	
50	0,0243495	
50	0,0973979	
50	0,0973979	
50	0,0973979	
50	0,048699	
50	0,0243495	
50	0,0243495	
50	0,0243495	
50	0,048699	
50	0,0243495	
50	0,121747	
50	0,0730485	
50	0,048699	
50	0,048699	
50	0,121747	
50	0,121747	
50	0,121747	
50	0,146097	
50	0,121747	
50	0,121747	
50	0,0973979	
50	0,121747	
50	0,0730485	
50	0,048699	
50	0,146097	
50	-0,219145	
50	-0,170446	
50	-0,0973979	
50	-0,0973979	
50	-0,0973979	
50	-0,121747	
50	-0,0973979	
50	-0,0973979	
50	-0,121747	
50	-0,0973979	
50	0	
50	0,340893	
50	0,779184	
50	-0,0730485	
50	-0,340893	
50	-0,219145	
50	-0,267844	
50	-0,340893	
50	-0,389592	
50	-0,365242	
50	-0,365242	
50	-0,316543	
50	-0,170446	
50	-0,267844	
50	-0,170446	
50	-0,243495	
50	0,0243495	
50	-0,146097	
50	-0,146097	
50	-0,219145	
50	-0,267844	
50	-0,194796	
50	-0,194796	
50	-0,146097	
50	-0,0973979	
50	-0,0973979	
50	-0,0973979	
50	-0,048699	
50	0,0973979	
50	-0,146097	
50	-0,0730485	
50	-0,146097	
50	0,0243495	
50	-0,0730485	
50	0,0243495	
50	-0,0973979	
50	-0,243495	
50	-0,0243495	
50	-0,146097	
50	-0,170446	
50	-0,0973979	
50	-0,170446	
50	-0,048699	
50	-0,170446	
50	-0,219145	
50	-0,194796	
50	-0,121747	
50	-0,0730485	
50	-0,146097	
50	-0,0730485	
50	-0,0730485	
50	-0,048699	
50	-0,048699	
50	0	
50	-0,048699	
50	-0,0730485	
50	-0,048699	
50	-0,0730485	
50	-0,0973979	
50	-0,0730485	
50	-0,121747	
50	-0,170446	
50	-0,0973979	
50	-0,048699	
50	-0,0243495	
50	-0,0730485	
50	-0,0973979	
50	-0,146097	
50	-0,0730485	
50	-0,194796	
50	-0,121747	
50	-0,194796	
50	-0,146097	
50	-0,121747	
50	-0,219145	
50	-0,0973979	
50	-0,170446	
50	-0,170446	
50	-0,146097	
50	-0,219145	
50	-0,194796	
50	-0,048699	
50	-0,170446	
50	-0,048699	
50	-0,170446	
50	-0,0973979	
50	-0,0973979	
50	-0,219145	
50	-0,0243495	
50	-0,194796	
50	-0,048699	
50	-0,219145	
50	0,0243495	
50	-0,194796	
50	-0,0243495	
50	-0,0243495	
50	-0,0243495	
50	-0,0973979	
50	-0,146097	
50	-0,121747	
50	-0,121747	
50	-0,0973979	
50	-0,146097	
50	-0,170446	
50	-0,170446	
50	-0,219145	
50	-0,219145	
50	-0,170446	
50	-0,0973979	
50	-0,0730485	
50	-0,0243495	
50	0,0243495	
50	0,0243495	
50	0,0243495	
50	-0,0243495	
50	-0,0243495	
50	0	
50	0	
50	-0,048699	
50	-0,0243495	
50	-0,0730485	
50	-0,0243495	
50	-0,0243495	
50	-0,048699	
50	-0,0973979	
50	-0,0973979	
50	-0,0730485	
50	-0,0730485	
50	-0,0730485	
50	-0,0973979	
50	-0,121747	
50	-0,0730485	
50	-0,146097	
50	-0,0973979	
50	-0,0973979	
50	-0,0973979	
50	-0,048699	
50	-0,0243495	
50	-0,0730485	
50	0	
50	-0,048699	
50	-0,121747	
50	-0,0730485	
50	-0,048699	
50	-0,0973979	
50	-0,0973979	
50	-0,121747	
50	-0,121747	
50	-0,146097	
50	-0,0730485	
50	-0,0973979	
50	-0,0243495	
50	-0,048699	
50	-0,0243495	
50	0,0243495	
50	-0,0243495	
50	-0,0730485	
50	-0,146097	
50	-0,0973979	
50	-0,048699	
50	-0,048699	
50	-0,0730485	
50	0,048699	
50	0,048699	
50	-0,048699	
50	-0,170446	
50	0	
50	0,0243495	
50	0	
50	-0,0243495	
50	-0,0730485	
50	-0,0243495	
50	-0,0243495	
50	-0,048699	
50	-0,0730485	
50	-0,170446	
50	-0,170446	
50	-0,170446	
50	-0,146097	
50	-0,121747	
50	-0,121747	
50	-0,146097	
50	-0,0973979	
50	-0,0730485	
50	-0,146097	
50	-0,0973979	
50	-0,121747	
50	-0,146097	
50	-0,146097	
50	-0,146097	
50	-0,146097	
50	-0,146097	
50	-0,146097	
50	-0,170446	
50	-0,194796	
50	-0,170446	
50	-0,194796	
50	-0,194796	
50	-0,170446	
50	-0,170446	
50	-0,194796	
50	-0,194796	
50	-0,048699	
50	-0,0243495	
50	-0,0730485	
50	-0,0730485	
50	-0,0730485	
50	-0,048699	
50	-0,048699	
50	-0,0243495	
50	-0,0730485	
50	-0,0973979	
50	-0,0730485	
50	-0,0730485	
50	-0,0973979	
50	0	
50	-0,048699	
50	-0,0973979	
50	-0,0730485	
50	-0,146097	
50	-0,146097	
50	-0,0973979	
50	-0,121747	
50	-0,0973979	
50	-0,0730485	
50	-0,146097	
50	-0,146097	
50	-0,170446	
50	-0,121747	
50	-0,121747	
50	-0,146097	
50	-0,146097	
50	-0,121747	
50	-0,121747	
50	-0,146097	
50	-0,0973979	
50	-0,0973979	
50	-0,121747	
50	-0,121747	
50	-0,0730485	
50	-0,121747	
50	-0,194796	
50	-0,170446	
50	-0,170446	
50	-0,194796	
50	-0,170446	
50	-0,194796	
50	-0,194796	
50	-0,194796	
50	-0,170446	
50	-0,194796	
50	-0,170446	
50	-0,194796	
50	-0,194796	
50	-0,146097	
50	-0,121747	
50	-0,170446	
50	-0,170446	
50	-0,146097	
50	-0,170446	
50	-0,170446	
50	-0,121747	
50	-0,146097	
50	-0,146097	
50	-0,170446	
50	-0,0973979	
50	-0,121747	
50	-0,146097	
50	-0,0973979	
50	-0,0730485	
50	-0,0730485	
50	-0,0973979	
50	-0,0973979	
50	-0,121747	
50	-0,146097	
50	-0,0973979	
50	-0,121747	
50	-0,121747	
50	-0,146097	
50	-0,121747	
50	-0,0973979	
50	-0,146097	
50	-0,0973979	
50	-0,0973979	
50	-0,0973979	
50	-0,0973979	
50	-0,0973979	
50	-0,0973979	
50	-0,121747	
50	-0,121747	
50	-0,0973979	
50	-0,121747	
50	-0,170446	
50	-0,170446	
50	-0,194796	
50	-0,146097	
50	-0,121747	
50	-0,0973979	
50	-0,121747	
50	-0,0973979	
