Displacement - Plot 0	Force - Plot 0	
68,808	13,3192	
68,7397	13,3435	
68,6508	13,2948	
68,5562	13,2218	
68,4455	13,2218	
68,3519	13,2705	
68,2562	13,2218	
68,1726	13,2218	
68,0833	13,1487	
68,0071	13,1487	
67,9123	13,1487	
67,801	13,1487	
67,7073	13,1487	
67,6127	13,1487	
67,5173	13,0757	
67,4233	13,0757	
67,3289	13,0757	
67,2446	13,0513	
67,1726	13,0513	
67,0791	13,0026	
66,9833	12,9783	
66,8885	12,9783	
66,7951	12,9539	
66,6996	12,9296	
66,6052	12,8809	
66,5105	12,9052	
66,4149	12,9296	
66,3217	12,9052	
66,2283	12,9052	
66,1322	12,9296	
66,0385	12,9539	
65,9436	12,9539	
65,848	12,9296	
65,753	12,9052	
65,6594	12,9052	
65,5646	12,8565	
65,4863	12,9052	
65,3917	12,9052	
65,2959	12,8565	
65,2032	12,8565	
65,1089	12,8809	
65,0129	12,8565	
64,9344	12,8322	
64,8405	12,7835	
64,7453	12,7591	
64,6352	12,7104	
64,5404	12,7591	
64,4292	12,7591	
64,3514	12,7348	
64,2557	12,7348	
64,1631	12,7348	
64,0678	12,7104	
63,9731	12,6617	
63,8792	12,6617	
63,7842	12,6861	
63,6899	12,6861	
63,595	12,6861	
63,4999	12,6617	
63,4063	12,6617	
63,3125	12,6617	
63,2173	12,6374	
63,123	12,5643	
63,0272	12,54	
62,9337	12,54	
62,8542	12,4913	
62,7605	12,5156	
62,6498	12,5156	
62,5551	12,5643	
62,4608	12,5887	
62,3677	12,54	
62,2718	12,4913	
62,1764	12,4426	
62,0825	12,4426	
61,9879	12,4182	
61,8936	12,3939	
61,7984	12,3452	
61,7033	12,3208	
61,6092	12,3208	
61,5141	12,3695	
61,4041	12,3695	
61,3094	12,3939	
61,2154	12,3695	
61,12	12,3208	
61,0262	12,2478	
60,9321	12,2478	
60,8372	12,2478	
60,7433	12,1504	
60,6472	12,1747	
60,5539	12,1747	
60,459	12,1991	
60,3631	12,1747	
60,2862	12,126	
60,1916	12,1017	
60,0942	12,1017	
60,0017	12,0773	
59,9079	12,0773	
59,8122	12,0773	
59,7183	12,053	
59,6243	12,0043	
59,5298	11,9799	
59,4342	12,0043	
59,3401	12,0043	
59,2456	11,9799	
59,1514	11,9312	
59,0567	11,9556	
58,9623	11,9312	
58,885	11,9069	
58,7985	11,8825	
58,7109	11,8582	
58,6333	11,8582	
58,5393	11,8095	
58,4447	11,7608	
58,3496	11,6878	
58,2547	11,6391	
58,16	11,7121	
58,0667	11,7121	
57,9722	11,6878	
57,8776	11,6634	
57,7829	11,6391	
57,6871	11,6147	
57,5931	11,5904	
57,4997	11,5417	
57,3888	11,5417	
57,305	11,5173	
57,2325	11,493	
57,1375	11,5173	
57,0431	11,4686	
56,9478	11,4443	
56,8543	11,5173	
56,7596	11,5173	
56,664	11,5173	
56,5697	11,493	
56,4745	11,493	
56,3803	11,4686	
56,2849	11,4199	
56,2083	11,4199	
56,1141	11,3712	
56,0342	11,2738	
55,9407	11,2982	
55,8451	11,3225	
55,7514	11,2738	
55,6565	11,2738	
55,5611	11,1764	
55,4677	11,1521	
55,3716	11,1764	
55,2788	11,1277	
55,1847	11,1277	
55,0899	11,1034	
55,0103	11,0547	
54,9008	11,0303	
54,8053	10,9816	
54,7267	11,0303	
54,6323	10,9329	
54,5372	10,9329	
54,4588	10,9086	
54,3811	10,8355	
54,2867	10,7381	
54,1913	10,7138	
54,097	10,6894	
54,0034	10,592	
53,9184	10,5433	
53,814	10,4946	
53,7196	10,3485	
53,6258	10,2998	
53,5315	10,2998	
53,4367	10,2998	
53,3425	10,2024	
53,2319	10,1294	
53,1212	10,032	
53,0426	10,0076	
52,9479	9,93459	
52,8534	9,86154	
52,7591	9,76414	
52,6648	9,71544	
52,5703	9,61805	
52,4751	9,4963	
52,3812	9,3989	
52,2863	9,22846	
52,1917	9,05801	
52,0962	8,81451	
52,0022	8,54667	
51,9082	8,40057	
51,8139	8,05968	
51,7175	7,69444	
51,6233	7,20745	
51,5269	6,72046	
51,4492	5,96562	
51,3826	5,28384	
51,3144	4,529	
51,2207	3,55502	
51,1222	2,53235	
51,0289	1,38792	
50,9515	0,316543	
50,8571	-0,243495	
50,7639	-0,194796	
50,6677	-0,0973979	
50,5736	-0,46264	
50,4798	-0,170446	
50,3659	-0,0973979	
50,2906	-0,316543	
50,1961	-0,706135	
50,1011	-0,852232	
50,0058	-0,803533	
49,9118	-0,292194	
49,8185	-0,365242	
49,7336	-0,389592	
49,6467	-0,316543	
49,5496	-0,46264	
49,4566	-0,973979	
49,3598	-1,07138	
49,2361	-1,14443	
49,1407	-1,29052	
49,0626	-1,65577	
48,9674	-1,65577	
48,8715	-2,06971	
48,7323	-2,24015	
48,6518	-2,87324	
48,5745	-3,31153	
48,4994	-3,45763	
48,5	-3,33588	
48,5	-3,28718	
48,5	-3,23848	
48,5	-3,21413	
48,5	-3,16543	
48,5	-3,16543	
48,5	-3,14108	
48,5	-3,11673	
48,5	-3,11673	
48,5	-3,09238	
48,5	-3,06804	
48,5	-3,06804	
48,5	-3,06804	
48,5	-3,06804	
48,5	-3,01934	
48,5	-3,01934	
48,5	-3,01934	
48,5	-3,01934	
48,5	-2,70279	
48,5	-2,5567	
48,5	-2,67844	
48,5	-2,82454	
48,5	-2,84889	
48,5	-2,82454	
48,5	-2,82454	
48,5	-2,82454	
48,5	-2,82454	
48,5	-1,46097	
48,5	-1,60707	
48,5	-1,33922	
48,5	-1,41227	
48,5	-1,87491	
48,5	-1,77751	
48,5	-1,87491	
48,5	-1,75316	
48,5	-1,75316	
48,5	-1,70446	
48,5	-1,70446	
48,5	-1,82621	
48,5	-1,75316	
48,5	-1,58272	
48,5	-1,33922	
48,5	-1,24182	
48,5	-1,26617	
48,5	-1,48532	
48,5	-1,92361	
48,5	-1,82621	
48,5	-1,53402	
48,5	-1,36357	
48,5	-1,38792	
48,5	-2,19145	
48,5	-2,11841	
48,5	-2,11841	
48,5	-2,11841	
48,5	-1,36357	
48,5	-1,82621	
48,5	-1,53402	
48,5	-2,02101	
48,5	-2,06971	
48,5	-2,09406	
48,5	-2,06971	
48,5	-2,04536	
48,5	-1,70446	
48,5	-1,75316	
48,5	-1,92361	
48,5	-1,75316	
48,5	-1,41227	
48,5	-1,82621	
48,5	-1,89926	
48,5	-1,94796	
48,5	-2,02101	
48,5	-2,02101	
48,5	-1,92361	
48,5	-2,04536	
48,5	-2,02101	
48,5	-2,02101	
48,5	-1,82621	
48,5	-1,75316	
48,5	-1,85056	
48,5	-1,82621	
48,5	-1,89926	
48,5	-1,97231	
48,5	-1,99666	
48,5	-1,85056	
48,5	-1,97231	
48,5	-1,80186	
48,5	-2,04536	
48,5	-2,11841	
48,5	-2,14275	
48,5	-2,02101	
48,5	-1,97231	
48,5	-1,97231	
48,5	-1,82621	
48,5	-1,80186	
48,5	-1,31487	
48,5	-1,26617	
48,5	-1,70446	
48,5	-1,04703	
