Displacement - Plot 0	Force - Plot 0	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,194796	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,146097	
49,9999	-0,146097	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,170446	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,194796	
49,9999	-0,219145	
49,9999	-0,219145	
49,9999	-0,219145	
