Displacement - Plot 0	Force - Plot 0	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,146097	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,146097	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,146097	
48,5001	-0,146097	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	0,389592	
48,5001	0,413941	
48,5001	0,292194	
48,5001	0,316543	
48,5001	0,316543	
48,5001	0,316543	
48,5001	0,340893	
48,5001	0,267844	
48,5001	0	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,146097	
48,5001	-0,170446	
48,5001	-0,194796	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5001	-0,170446	
48,5789	-0,170446	
48,6739	-0,170446	
48,7518	-0,170446	
48,8621	-0,170446	
48,9718	-0,170446	
49,0832	-0,170446	
49,1938	0,413941	
49,3045	1,36357	
49,4372	2,38625	
49,5554	3,57937	
49,6828	5,23514	
49,815	6,8909	
49,9386	8,42492	
50,059	10,9816	
50,2187	13,6601	
50,3462	14,8045	
50,4875	17,3612	
50,6208	19,4796	
50,7415	19,8448	
50,8366	19,9179	
50,9306	19,9666	
51,0261	19,8935	
51,1049	19,8692	
51,1993	19,9179	
51,2927	19,8692	
51,4045	19,9422	
51,4986	20,0153	
51,6399	19,9422	
51,735	19,9666	
51,8294	19,9909	
51,9237	19,9909	
52,0192	19,9909	
52,1136	20,0396	
52,2077	19,9666	
52,3182	19,9666	
52,4023	19,9909	
52,4903	19,9909	
52,585	19,9909	
52,6792	20,064	
52,7737	20,064	
52,8694	20,064	
52,9807	20,064	
53,0576	20,0396	
53,1671	20,0396	
53,263	20,1127	
53,3734	20,1857	
53,469	20,0883	
53,5626	20,0396	
53,6624	20,1127	
53,7507	20,1127	
53,8445	20,1614	
53,9391	20,137	
54,0336	20,1614	
54,1443	20,137	
54,2385	20,1614	
54,3176	20,1614	
54,4107	20,1857	
54,5063	20,1857	
54,6157	20,1614	
54,711	20,1614	
54,8046	20,1857	
54,8836	20,1857	
54,9784	20,3075	
55,0736	20,2831	
55,1666	20,2101	
55,2447	20,2588	
55,3396	20,2831	
55,4249	20,2588	
55,511	20,1857	
55,6208	20,1857	
55,7148	20,1857	
55,7945	20,1614	
