Displacement - Plot 0	Force - Plot 0	
19,2214	24,8608	
19,3151	24,8852	
19,4106	24,9095	
19,5209	24,9339	
19,615	24,9582	
19,712	24,9339	
19,8045	24,9826	
19,9008	25,0313	
20,0244	25,0069	
20,12	25,1043	
20,2143	25,08	
20,3082	25,08	
20,4035	25,1043	
20,4977	25,1043	
20,5923	25,2017	
20,6865	25,1287	
20,7649	25,2504	
20,8595	25,2261	
20,9539	25,1774	
21,05	25,2261	
21,1428	25,153	
21,2385	25,2991	
21,3485	25,153	
21,4425	25,2261	
21,5373	25,3235	
21,6322	25,2991	
21,7266	25,2748	
21,8218	25,3235	
21,9321	25,2504	
22,026	25,2748	
22,1205	25,2991	
22,2151	25,3235	
22,3098	25,3965	
22,4043	25,3722	
22,4987	25,4452	
22,5935	25,4696	
22,6885	25,3478	
22,7822	25,2991	
22,8768	25,2748	
22,9719	25,3235	
23,0498	25,3722	
23,1436	25,3965	
23,2388	25,3965	
23,3485	25,4452	
23,459	25,3965	
23,5538	25,4452	
23,6474	25,4452	
23,7425	25,4452	
23,8367	25,4696	
23,9319	25,5913	
24,0268	25,6644	
24,1225	25,5183	
24,2161	25,4452	
24,3098	25,4696	
24,4044	25,4939	
24,499	25,567	
24,6095	25,4209	
24,7044	25,4939	
24,7828	25,5183	
24,8769	25,4939	
24,9715	25,567	
25,0669	25,567	
25,1615	25,6887	
25,2549	25,5183	
25,339	25,5426	
25,4252	25,5426	
25,5218	25,5426	
25,605	25,5183	
25,6937	25,4452	
25,8033	25,4452	
25,8976	25,4452	
25,9935	25,4696	
26,0877	25,4696	
26,197	25,4452	
26,2925	25,4209	
26,3705	25,4209	
26,4647	25,4696	
26,5596	25,4696	
26,6551	25,5183	
26,7493	25,567	
26,8431	25,4209	
26,9377	25,4209	
27,0482	25,4452	
27,1325	25,4696	
27,2197	25,5183	
27,3146	25,567	
27,425	25,5183	
27,5038	25,4452	
27,5986	25,3478	
27,6931	25,3965	
27,8019	25,4209	
27,8868	25,4696	
27,9757	25,4696	
28,07	25,5426	
28,1651	25,3722	
28,2582	25,4939	
28,3535	25,5183	
28,448	25,5183	
28,5585	25,5913	
28,6528	25,64	
28,7316	25,64	
28,8254	25,4939	
28,9053	25,2504	
28,9987	25,3235	
29,0946	25,5183	
29,1781	25,4939	
29,2655	25,6157	
29,3598	25,5913	
29,455	25,6157	
29,5647	25,4939	
29,6756	25,2748	
29,7706	25,5426	
29,8658	25,5183	
29,9602	25,567	
30,0001	25,6157	
30,0001	25,567	
30,0001	25,5426	
30,0001	25,5426	
30,0001	25,5426	
30,0001	25,5183	
30,0001	25,5183	
30,0001	25,4939	
30,0001	25,4939	
30,0001	25,4696	
30,0001	25,4696	
30,0001	25,4696	
30,0001	25,4696	
30,0001	25,4696	
30,0001	25,4452	
30,0001	25,4452	
30,0001	25,4452	
30,0001	25,4452	
30,0001	25,4452	
30,0001	25,4209	
30,0001	25,4452	
30,0001	25,4209	
30,0001	25,4209	
