Displacement - Plot 0	Force - Plot 0	
19,9998	24,8365	
19,9998	24,8365	
19,9998	24,8121	
19,9998	24,8121	
19,9998	24,8121	
19,9998	24,8121	
19,9998	24,8121	
19,9998	24,7878	
19,9998	24,7878	
19,9998	24,7878	
19,9998	24,7878	
19,9998	24,7878	
19,9998	24,7878	
19,9998	24,7878	
19,9998	24,7878	
19,9998	24,7878	
19,9998	24,7634	
19,9998	24,7878	
19,9998	24,7634	
19,9209	24,7391	
19,8267	24,4469	
19,7326	24,3738	
19,6382	24,3495	
19,5432	24,3008	
19,4489	24,3008	
19,3546	24,3495	
19,2603	24,2764	
19,1752	24,2277	
19,0991	24,2521	
19,0252	24,2277	
18,9419	24,2521	
18,8533	24,2277	
18,7593	24,179	
18,6636	24,1547	
18,57	24,1547	
18,4747	24,106	
18,3807	24,106	
18,297	24,1303	
18,2087	24,1303	
18,1141	24,0573	
18,0189	24,0573	
17,9348	24,0329	
17,8463	24,0086	
17,7623	23,9355	
17,6898	23,9599	
17,5944	23,9599	
17,5002	23,9112	
17,4057	23,8625	
17,3115	23,8381	
17,2158	23,8138	
17,1214	23,8868	
17,0272	23,8138	
16,9328	23,8138	
16,8374	23,7894	
16,7429	23,7651	
16,6486	23,8138	
16,5543	23,7407	
16,4588	23,7164	
16,3654	23,8138	
16,2701	23,7407	
16,1758	23,692	
16,0814	23,6677	
15,9861	23,619	
15,8906	23,5703	
15,7969	23,5216	
15,7028	23,546	
15,6074	23,4973	
15,5133	23,4729	
15,4181	23,4729	
15,3237	23,4486	
15,2291	23,3999	
15,1347	23,3999	
15,0402	23,3755	
14,9461	23,3268	
14,8504	23,3268	
14,756	23,3025	
14,6616	23,3268	
14,5673	23,3025	
14,4727	23,1807	
14,3783	23,2051	
14,2831	23,132	
14,1886	23,0833	
14,0943	23,132	
13,9998	23,2294	
13,9046	23,132	
13,8103	23,0346	
13,7149	23,0346	
13,6313	23,0103	
13,5593	23,0103	
13,4756	23,0346	
13,3871	23,0103	
13,293	22,9859	
13,1974	22,9372	
13,103	22,9129	
13,0087	22,8885	
12,9142	22,9129	
12,8187	22,8398	
12,7243	22,8155	
12,6297	22,7911	
12,5459	22,7668	
12,4832	22,7424	
12,3949	22,8155	
12,3111	22,7181	
12,2383	22,645	
12,1439	22,645	
12,0484	22,572	
11,9541	22,645	
11,8597	22,6694	
11,7752	22,4989	
11,6871	22,4502	
11,5927	22,3528	
11,4984	22,5233	
11,404	22,3041	
11,3199	22,3285	
11,2322	22,3041	
11,1382	22,2798	
11,0438	22,2311	
10,9483	22,1824	
10,8544	22,1824	
10,7598	22,158	
10,6645	22,1093	
10,5701	22,158	
10,4756	22,1093	
10,3813	22,085	
10,2863	22,158	
10,1919	22,0606	
10,0974	22,0363	
10,0028	21,9632	
9,90738	21,9632	
9,82334	21,9145	
9,73644	21,9145	
9,64214	21,8658	
9,54762	21,8171	
9,45233	21,7928	
9,35693	21,7928	
9,26365	21,7197	
9,16893	21,6467	
9,07457	21,598	
8,97908	21,6954	
8,88445	21,5006	
8,78999	21,5249	
8,69593	21,4519	
8,60202	21,4519	
8,52262	21,4032	
8,42853	21,4032	
8,33367	21,3301	
8,23849	21,3058	
8,14397	21,2571	
8,04963	21,1841	
7,95531	21,1841	
7,8609	21,1841	
7,76526	21,1354	
7,67093	21,1354	
7,5766	20,9406	
7,48185	20,9162	
7,38646	20,8675	
7,29293	20,9162	
7,20844	20,8432	
7,12033	20,8432	
7,02487	20,7701	
6,93102	20,6484	
6,83682	20,5753	
6,74192	20,5023	
6,65786	20,624	
6,59558	20,5266	
6,5243	20,5023	
6,42909	20,3562	
6,33511	20,3805	
6,24049	20,3075	
6,14518	20,2831	
6,05101	20,1857	
5,95591	20,137	
5,86152	20,064	
5,76717	19,9666	
5,67207	19,9666	
5,58808	19,8448	
5,51438	19,7718	
5,42099	19,7961	
5,34221	19,6744	
5,26426	19,6257	
5,16974	19,5526	
5,07458	19,4309	
4,98029	19,3335	
4,88504	19,3335	
4,7909	19,2848	
4,69539	19,1387	
4,60107	19,09	
4,50668	19,0413	
4,41247	18,9926	
4,31781	18,8222	
4,22329	18,7004	
4,12786	18,5543	
4,03337	18,5056	
3,94884	18,3595	
3,86102	18,2865	
3,7767	18,1891	
3,68872	18,1404	
3,59435	18,0186	
3,49993	17,8969	
3,40583	17,7508	
3,3212	17,6047	
3,23274	17,556	
3,1383	17,4099	
3,04391	17,2394	
2,94956	17,0933	
2,85408	16,9716	
2,75968	16,7524	
2,66522	16,6063	
2,57083	16,4116	
2,47561	16,1924	
2,39207	15,9246	
2,31977	15,7054	
2,22534	15,5106	
2,13092	15,2915	
2,03544	15,0967	
1,94099	14,8288	
1,8467	14,4636	
1,75107	14,0253	
1,65678	13,9279	
1,56248	13,4166	
1,46814	13,0026	
1,37285	12,6374	
1,27862	12,3695	
1,19453	11,8582	
1,10638	11,493	
1,01201	10,9573	
0,917608	10,4216	
0,823203	9,83719	
0,727909	9,10671	
0,633554	8,30317	
0,539264	7,37789	
0,444926	6,37957	
0,349566	5,28384	
0,255079	3,96897	
0,160674	2,62974	
0,066467	1,26617	
-0,000708	0,048699	
4,9E-5	-0,608737	
4,9E-5	-0,535689	
4,9E-5	-0,48699	
4,9E-5	-0,46264	
4,9E-5	-0,46264	
4,9E-5	-0,438291	
4,9E-5	-0,438291	
4,9E-5	-0,413941	
4,9E-5	-0,413941	
4,9E-5	-0,389592	
4,9E-5	-0,389592	
4,9E-5	-0,365242	
4,9E-5	-0,365242	
4,9E-5	-0,365242	
4,9E-5	-0,340893	
4,9E-5	-0,340893	
4,9E-5	-0,340893	
4,9E-5	-0,340893	
4,9E-5	-0,340893	
4,9E-5	-0,340893	
4,9E-5	-0,340893	
4,9E-5	-0,316543	
4,9E-5	-0,316543	
4,9E-5	-0,316543	
4,9E-5	-0,316543	
4,9E-5	-0,292194	
4,9E-5	-0,316543	
4,9E-5	-0,292194	
4,9E-5	-0,292194	
4,9E-5	-0,292194	
4,9E-5	-0,292194	
4,9E-5	-0,267844	
4,9E-5	-0,267844	
4,9E-5	-0,267844	
4,9E-5	-0,267844	
4,9E-5	-0,267844	
4,9E-5	-0,267844	
4,9E-5	-0,267844	
4,9E-5	-0,267844	
4,9E-5	-0,267844	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,243495	
4,9E-5	-0,219145	
4,9E-5	-0,219145	
4,9E-5	-0,243495	
4,9E-5	-0,219145	
4,9E-5	-0,219145	
4,9E-5	-0,219145	
