Displacement - Plot 0	Force - Plot 0	
-4,9E-5	0,0243495	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0,0243495	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0	
-4,9E-5	0,0243495	
-4,9E-5	0	
-4,9E-5	0,0243495	
-4,9E-5	0	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0	
-4,9E-5	0	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
-4,9E-5	0,0243495	
0,078789	0,0730485	
0,221211	0,584388	
0,347045	0,779184	
0,473539	1,16878	
0,601893	2,77584	
0,744036	4,28551	
0,860102	5,79518	
0,984075	6,72046	
1,09821	7,45094	
1,21622	8,05968	
1,34277	8,57102	
1,45969	8,98496	
1,58121	9,3015	
1,70742	9,5937	
1,83494	9,86154	
1,92877	10,0563	
2,05572	10,2024	
2,15002	10,3972	
2,24478	10,519	
2,36068	10,6407	
2,45002	10,7625	
2,56065	10,8599	
2,65547	10,9573	
2,76628	11,0547	
2,88164	11,1277	
2,9711	11,2251	
3,06669	11,2738	
3,16039	11,3469	
3,25652	11,3956	
3,34943	11,4686	
3,44398	11,5173	
3,57633	11,5417	
3,66342	11,6147	
3,75759	11,6634	
3,83611	11,7121	
3,94694	11,7365	
4,04159	11,7852	
4,15212	11,8095	
4,24575	11,8339	
4,34054	11,9069	
4,43541	11,9556	
4,53009	11,9799	
4,62359	12,0043	
4,75148	12,053	
4,86101	12,0773	
4,97266	12,1017	
5,068	12,1504	
5,16109	12,1504	
5,25485	12,1747	
5,35061	12,2234	
5,44552	12,2234	
5,53948	12,2478	
5,64967	12,2721	
5,74442	12,2965	
5,82383	12,3208	
5,91748	12,3452	
6,01297	12,3939	
6,10621	12,3939	
6,20153	12,4182	
6,29617	12,4426	
6,40598	12,4426	
6,50135	12,4426	
6,59559	12,4669	
6,69136	12,4913	
6,76941	12,5156	
6,89539	12,54	
6,98874	12,5643	
7,0848	12,5887	
7,17915	12,613	
7,27267	12,6374	
7,36816	12,613	
7,4623	12,6374	
7,57281	12,6617	
7,66692	12,6617	
7,74528	12,6861	
7,84213	12,6861	
7,91899	12,7104	
8,01405	12,7104	
8,10887	12,7104	
8,20299	12,7348	
8,29627	12,8078	
8,36501	12,7835	
8,4523	12,8078	
8,54694	12,8322	
8,65854	12,8322	
8,75285	12,8565	
8,84676	12,8322	
8,93166	12,8322	
9,03372	12,9296	
9,12783	12,9052	
9,22288	12,9296	
9,31712	12,9052	
9,4124	12,9052	
9,4959	12,9296	
9,5836	12,9539	
9,67731	12,9539	
9,7727	12,9296	
9,86686	12,9783	
9,96238	12,9783	
10,0567	12,9539	
10,1508	12,9783	
10,2351	13,0026	
10,3704	13,0026	
10,4647	13,0026	
10,5586	13,0026	
10,6544	13,0026	
10,7483	13,0026	
10,8433	13,0026	
10,938	13,027	
11,0333	13,027	
11,126	13,1	
11,2214	13,0757	
11,316	13,1	
11,4005	13,1	
