Displacement - Plot 0	Force - Plot 0	
0,000132	-0,0973979	
0,000132	-0,121747	
0,000132	-0,121747	
0,000132	-0,0973979	
0,000132	-0,121747	
0,000132	-0,0973979	
0,000132	-0,0973979	
0,000132	-0,0973979	
0,000132	-0,0973979	
0,000132	-0,0973979	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	-0,0243495	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	-0,0243495	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0,0243495	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0	
0,000132	0,0243495	
0,000132	0	
0,000132	0	
0,000132	0,0243495	
0,000132	0	
0,000132	0	
0,000132	0,0243495	
0,000132	0	
0,000132	0,0243495	
0,000132	0,0243495	
0,000132	0	
0,078772	0,0243495	
0,172518	0,657436	
0,315978	0,730485	
0,442784	1,41227	
0,559196	2,28885	
0,693432	3,70112	
0,819958	5,23514	
0,947571	6,40391	
1,07359	7,2805	
1,19957	7,96228	
1,32608	8,49797	
1,45378	8,93626	
1,58081	9,27715	
1,7067	9,56935	
1,8335	9,81284	
1,92893	10,032	
2,0872	10,1781	
2,18173	10,3972	
2,29292	10,4946	
2,40275	10,6407	
2,53003	10,7625	
2,62442	10,8842	
2,70818	10,9573	
2,79583	11,0303	
2,92239	11,1277	
3,01607	11,2008	
3,10041	11,2738	
3,17357	11,3225	
3,26718	11,3712	
3,36162	11,4443	
3,45667	11,493	
3,56708	11,5417	
3,69359	11,5904	
3,78902	11,6634	
3,88311	11,6878	
3,99361	11,7365	
4,08885	11,7608	
4,1984	11,8095	
4,29329	11,8825	
4,38775	11,9312	
4,47374	11,9312	
4,54132	11,9556	
4,63482	11,9799	
4,72921	12,0286	
4,85752	12,053	
4,95097	12,0773	
5,04517	12,126	
5,1559	12,1504	
5,25019	12,1747	
5,3345	12,2234	
5,40655	12,2478	
5,50092	12,2478	
5,58529	12,2721	
5,67331	12,2965	
5,76802	12,3208	
5,86249	12,3452	
5,9579	12,3695	
6,05211	12,3939	
6,12968	12,3939	
6,22519	12,4182	
6,31976	12,4182	
6,42919	12,4669	
6,53983	12,4669	
6,63415	12,5156	
6,76711	12,5156	
6,85527	12,54	
6,95036	12,54	
7,06066	12,5887	
7,17065	12,613	
7,23847	12,6374	
7,31108	12,6374	
7,40641	12,6374	
7,50131	12,6617	
7,57863	12,6861	
7,66298	12,6861	
7,75668	12,6861	
7,84588	12,7104	
7,9218	12,7348	
8,01774	12,7104	
8,12822	12,7348	
8,22776	12,7835	
8,31431	12,7835	
8,40903	12,8078	
8,51936	12,8322	
8,63062	12,8565	
8,72455	12,8809	
8,80899	12,8322	
8,89688	12,8809	
9,0077	12,9052	
9,11902	12,9296	
9,2128	12,9296	
9,30781	12,9296	
9,40172	12,9296	
9,51245	12,9539	
9,60662	12,9539	
9,70203	12,9539	
9,79627	13,0026	
9,92257	12,9783	
10,0171	12,9783	
10,1123	12,9783	
10,2061	13,0513	
10,2744	13,0513	
10,3623	13,0513	
10,4571	13,027	
10,5532	13,027	
10,6627	13,027	
10,7567	13,027	
10,8543	13,0513	
10,9474	13,0513	
11,0406	13,1	
11,1356	13,1	
11,2298	13,1244	
11,3241	13,1244	
11,4191	13,1244	
11,5138	13,1244	
11,6143	13,1487	
11,7004	13,1731	
11,7941	13,1731	
11,8896	13,1731	
11,9852	13,1974	
12,0778	13,1731	
12,1881	13,1974	
12,2726	13,2218	
12,3349	13,1974	
12,4224	13,1974	
12,5066	13,1974	
12,583	13,2461	
12,6698	13,2461	
12,7638	13,2948	
12,8591	13,2218	
12,9534	13,2705	
13,0471	13,2461	
13,1422	13,2461	
13,2199	13,2705	
13,3326	13,2948	
13,4094	13,2948	
13,5056	13,3192	
13,5993	13,3435	
13,6941	13,3679	
13,7716	13,3192	
13,8657	13,3679	
13,9605	13,3922	
14,0394	13,3922	
14,15	13,3192	
14,2443	13,3192	
14,3387	13,3679	
14,4336	13,3922	
14,5284	13,3922	
14,6221	13,3679	
14,7171	13,3922	
14,8115	13,4166	
14,907	13,4896	
15,0001	13,5383	
15,1432	13,587	
15,2231	13,4166	
15,3167	13,4166	
15,427	13,4653	
15,5389	13,4653	
15,6161	13,4653	
15,7001	13,4409	
15,7875	13,4409	
15,8812	13,4166	
15,9658	13,4653	
16,0548	13,4896	
16,1642	13,514	
16,2594	13,5383	
16,3549	13,5383	
16,4484	13,514	
16,5429	13,5383	
16,6367	13,5627	
16,7215	13,514	
16,8104	13,4653	
16,8873	13,5383	
16,9659	13,5383	
17,0602	13,5627	
17,1547	13,6114	
17,2498	13,6844	
17,3332	13,7331	
17,4049	13,7818	
17,5001	13,8305	
17,5947	13,8792	
17,6898	13,9036	
17,783	13,9279	
17,8781	13,8549	
17,9725	13,4896	
18,0667	13,5627	
18,1624	13,6114	
18,2561	13,6114	
18,3487	13,6114	
18,4289	13,6357	
18,5246	13,6114	
18,6177	13,6601	
18,712	13,6357	
18,8072	13,6601	
18,8916	13,6601	
18,9681	13,6844	
19,0563	13,7088	
19,1655	13,7088	
19,2615	13,6601	
19,3553	13,6601	
19,4402	13,6601	
19,5274	13,6844	
19,6208	13,6844	
19,7158	13,6601	
19,8102	13,6844	
19,9055	13,7088	
19,9996	13,7088	
20,0939	13,7331	
20,1882	13,7088	
20,2826	13,7331	
20,3615	13,7331	
20,4576	13,7818	
20,552	13,7575	
20,6461	13,7575	
20,739	13,7818	
20,8343	13,7818	
20,9303	13,7818	
21,0242	13,7818	
21,1187	13,7818	
21,2122	13,7575	
21,2979	13,7818	
21,3803	13,7818	
21,4741	13,7575	
21,5688	13,7818	
21,6639	13,8062	
21,7586	13,8062	
21,8531	13,8305	
21,9635	13,8305	
22,0582	13,8062	
22,1685	13,8305	
22,2622	13,8305	
22,3404	13,7818	
22,436	13,8062	
22,5312	13,8305	
22,6255	13,8549	
22,7198	13,8792	
22,7974	13,8792	
22,8924	13,8792	
22,9864	13,8792	
23,081	13,8792	
23,1763	13,8549	
23,2708	13,8549	
23,3658	13,9279	
23,4753	13,9036	
23,5699	13,9036	
23,665	13,9279	
23,759	13,9036	
23,8551	13,8305	
23,9482	13,9036	
24,043	13,9766	
24,1365	14,001	
24,2534	14,0497	
24,3267	14,001	
24,4217	13,9523	
24,5148	13,9523	
24,6255	13,9523	
24,7196	13,9766	
24,8145	14,0253	
24,9087	13,9279	
25,0031	13,9036	
25,1145	13,9523	
25,2096	14,001	
25,3035	14,0253	
25,3972	14,0497	
25,4912	14,001	
25,5875	14,0497	
25,6818	14,0984	
25,7765	14,1471	
25,8701	14,1714	
25,9651	14,001	
26,0596	14,0497	
26,1436	14,0253	
26,2309	14,001	
26,3275	14,0497	
26,42	14,0497	
26,5154	14,0497	
26,6088	14,001	
26,6873	14,0497	
26,799	14,074	
26,8929	14,0497	
26,989	14,0984	
27,0554	14,1471	
27,1434	14,0497	
27,2215	14,0497	
27,3162	14,0984	
27,4275	14,074	
27,5214	14,0984	
27,6166	14,0984	
27,7105	14,0984	
27,8054	14,074	
27,9003	14,074	
27,9947	14,074	
28,0893	14,074	
28,1985	14,1227	
28,2944	14,1958	
28,3778	14,074	
28,4498	14,1227	
28,5601	14,1471	
28,6562	14,0984	
28,7503	14,0984	
28,8438	14,1714	
28,9226	14,1714	
29,0164	14,1958	
29,1121	14,1714	
29,2069	14,1714	
29,3067	14,1471	
29,3933	14,1714	
29,4873	14,1958	
29,582	14,2201	
29,6786	14,2688	
29,7723	14,1958	
29,8657	14,1958	
29,9599	14,1958	
30,0002	14,1958	
30,0001	14,1714	
30,0001	14,1714	
30,0001	14,1471	
30,0001	14,1714	
30,0001	14,1714	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1714	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1714	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1714	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
30,0001	14,1471	
29,9224	14,1471	
29,8279	14,074	
29,7338	14,0253	
29,6378	13,9523	
29,5451	13,9279	
29,4341	13,9036	
29,3234	13,9036	
29,2289	13,8792	
29,1335	13,8549	
29,0393	13,8549	
28,9598	13,8549	
28,8657	13,8549	
28,7875	13,8792	
28,6933	13,8792	
28,5989	13,8062	
28,5142	13,7818	
28,4255	13,7575	
28,3307	13,7331	
28,237	13,7088	
28,1416	13,7331	
28,0469	13,8062	
27,9532	13,8062	
27,8566	13,7818	
27,763	13,8062	
27,6683	13,7818	
27,5741	13,7818	
27,4796	13,7575	
27,3835	13,7818	
27,3063	13,7575	
27,211	13,7088	
27,1163	13,6844	
27,0382	13,6357	
26,9432	13,7818	
26,8497	13,7818	
26,7544	13,7818	
26,6436	13,7575	
26,5497	13,7575	
26,4384	13,7331	
26,3544	13,7331	
26,266	13,7088	
26,1718	13,7088	
26,0781	13,7088	
26,0088	13,7331	
25,9212	13,7088	
25,8266	13,7088	
25,733	13,6601	
25,6358	13,6601	
25,56	13,6601	
25,4655	13,6357	
25,3695	13,6601	
25,2857	13,587	
25,1986	13,7088	
25,103	13,7088	
24,9929	13,6601	
24,898	13,6601	
24,8042	13,6844	
24,7079	13,6601	
24,6144	13,6844	
24,5356	13,6601	
24,4418	13,6114	
24,3471	13,587	
24,2523	13,5383	
24,1578	13,6357	
24,0731	13,6601	
23,9851	13,6114	
23,8913	13,6114	
23,7963	13,587	
23,7012	13,587	
23,6061	13,5383	
23,5115	13,4896	
23,4168	13,4166	
23,3231	13,6601	
23,2274	13,587	
23,133	13,514	
23,0389	13,4896	
22,9551	13,4653	
22,8827	13,4166	
22,7883	13,3922	
22,6929	13,6357	
22,5982	13,587	
22,504	13,514	
22,4089	13,4896	
22,3144	13,4409	
22,221	13,4166	
22,1257	13,3922	
22,0311	13,3679	
21,9349	13,3435	
21,858	13,4896	
21,7625	13,4896	
21,6847	13,4409	
21,5996	13,514	
21,5139	13,5383	
21,4202	13,514	
21,3508	13,5383	
21,2624	13,514	
21,1936	13,4896	
21,1061	13,4896	
21,0372	13,4653	
20,9487	13,4896	
20,8548	13,4409	
20,7586	13,4166	
20,6642	13,4409	
20,5695	13,4166	
20,4701	13,4409	
20,3824	13,4166	
20,2891	13,4409	
20,2099	13,4409	
20,1156	13,4653	
20,0196	13,4409	
19,9422	13,4653	
19,8472	13,4166	
19,7521	13,3922	
19,6586	13,3192	
19,5622	13,2948	
19,4691	13,2948	
19,3587	13,3922	
19,2643	13,3922	
19,1845	13,3435	
19,1073	13,3679	
19,012	13,3679	
18,9166	13,3435	
18,823	13,3679	
18,7387	13,3679	
18,6509	13,3192	
18,5706	13,2948	
18,4767	13,3192	
18,3818	13,3435	
18,2885	13,3192	
18,2195	13,3192	
18,1312	13,3192	
18,0368	13,3192	
17,9515	13,2948	
17,865	13,2705	
17,7695	13,2705	
17,6747	13,2705	
17,5974	13,2705	
17,5029	13,2461	
17,4023	13,2705	
17,3139	13,2218	
17,2362	13,2218	
17,1413	13,2218	
17,0458	13,2461	
16,9518	13,2218	
16,8569	13,2218	
16,7626	13,2218	
16,6674	13,2948	
16,5728	13,1974	
16,4787	13,1731	
16,3844	13,1487	
16,2895	13,1	
16,2053	13,1	
16,1003	13,0513	
16,0058	13,0757	
15,9126	13,027	
15,8175	12,9539	
15,7056	12,8809	
15,6119	13,1244	
15,5165	13,1731	
15,4217	13,1244	
15,3277	13,1	
15,2506	13,1244	
15,154	13,1244	
15,0758	13,1244	
14,9819	13,1244	
14,8713	13,1	
14,7766	13,0757	
14,7077	13,0513	
14,6175	13,027	
14,5408	13,027	
14,4463	13,0513	
14,3514	13,1	
14,257	13,0513	
14,1627	13,027	
14,0682	13,027	
13,973	13,027	
13,8787	13,027	
13,7823	12,9783	
13,7055	13,027	
13,609	12,9783	
13,5151	12,9783	
13,4381	13,0513	
13,344	13,027	
13,2494	13,027	
13,1702	13,027	
13,0757	12,9783	
12,9813	12,9539	
12,8869	12,9296	
12,7925	12,9296	
12,6971	12,9052	
12,6028	12,9052	
12,5086	12,9052	
12,4123	12,8809	
12,3187	12,8809	
12,2243	12,9052	
12,129	12,8809	
12,0516	12,8322	
11,9408	12,8565	
11,846	12,8809	
11,7513	12,8322	
11,6732	12,8322	
11,5778	12,8322	
11,4832	12,8078	
11,3996	12,8078	
11,3277	12,8078	
11,2422	12,7835	
11,1558	12,7835	
11,0711	12,7591	
10,9827	12,7591	
10,8878	12,7348	
10,7933	12,7591	
10,7098	12,7348	
10,622	12,7348	
10,5277	12,6861	
10,4322	12,7104	
10,3385	12,7104	
10,2429	12,7104	
10,1649	12,6861	
10,0705	12,6861	
9,95991	12,6617	
9,86503	12,6617	
9,7702	12,6374	
9,68577	12,613	
9,59783	12,613	
9,50321	12,5887	
9,40907	12,5887	
9,31417	12,5643	
9,21981	12,5643	
9,12455	12,5643	
9,01377	12,54	
8,9196	12,54	
8,82439	12,5156	
8,72903	12,54	
8,63461	12,4913	
8,54094	12,4913	
8,44639	12,4182	
8,35179	12,4426	
8,25677	12,4426	
8,16283	12,4426	
8,06857	12,4182	
7,97333	12,4182	
7,87891	12,3695	
7,80002	12,3452	
7,70539	12,3452	
7,61131	12,3452	
7,53262	12,3208	
7,45433	12,3452	
7,36009	12,3208	
7,26425	12,2965	
7,17054	12,2721	
7,07559	12,2478	
6,98062	12,2478	
6,88508	12,2234	
6,80756	12,2234	
6,71314	12,1991	
6,61806	12,1747	
6,52433	12,1504	
6,43064	12,1504	
6,3515	12,126	
6,25678	12,1017	
6,16073	12,0773	
6,0671	12,053	
5,9889	12,0286	
5,89401	12,0286	
5,78405	11,9799	
5,6895	11,9799	
5,59466	11,9556	
5,50031	11,9069	
5,40454	11,8825	
5,31055	11,8825	
5,21474	11,8339	
5,10609	11,8095	
5,0105	11,7852	
4,89917	11,7608	
4,80559	11,7121	
4,71081	11,6878	
4,61599	11,6391	
4,52118	11,6147	
4,42741	11,5904	
4,33161	11,566	
4,23757	11,5173	
4,12756	11,4686	
4,04929	11,4199	
3,97038	11,3956	
3,8755	11,3469	
3,78032	11,2982	
3,68662	11,2738	
3,59245	11,2251	
3,49612	11,1764	
3,38648	11,1277	
3,29278	11,0547	
3,19675	10,9816	
3,10292	10,9329	
3,00698	10,8599	
2,9131	10,7868	
2,81858	10,7381	
2,7241	10,6651	
2,63002	10,5677	
2,53458	10,4946	
2,44029	10,3972	
2,34597	10,2998	
2,24995	10,1781	
2,17309	10,0807	
2,07782	9,98329	
2,00035	9,86154	
1,93115	9,71544	
1,84233	9,61805	
1,73151	9,47195	
1,63715	9,2528	
1,54271	9,05801	
1,44826	8,81451	
1,3543	8,52232	
1,2695	8,25448	
1,18165	7,93793	
1,08632	7,52399	
1,00244	7,037	
0,914643	6,59871	
0,81953	5,96562	
0,725257	5,25949	
0,630292	4,40726	
0,535871	3,38458	
0,441121	2,28885	
0,345958	1,07138	
0,25101	0,827883	
0,156671	0,706135	
0,062909	0,46264	
-0,000527	0,0730485	
-3,3E-5	-0,535689	
-3,3E-5	-0,511339	
-3,3E-5	-0,48699	
-3,3E-5	-0,48699	
-3,3E-5	-0,46264	
-3,3E-5	-0,438291	
-3,3E-5	-0,438291	
-3,3E-5	-0,438291	
-3,3E-5	-0,438291	
-3,3E-5	-0,438291	
-3,3E-5	-0,413941	
-3,3E-5	-0,413941	
-3,3E-5	-0,413941	
-3,3E-5	-0,413941	
-3,3E-5	-0,389592	
-3,3E-5	-0,413941	
-3,3E-5	-0,413941	
-3,3E-5	-0,413941	
-3,3E-5	-0,389592	
-3,3E-5	-0,389592	
-3,3E-5	-0,389592	
-3,3E-5	-0,389592	
-3,3E-5	-0,389592	
-3,3E-5	-0,365242	
-3,3E-5	-0,389592	
-3,3E-5	-0,365242	
-3,3E-5	-0,365242	
-3,3E-5	-0,340893	
-3,3E-5	-0,365242	
-3,3E-5	-0,365242	
-3,3E-5	-0,340893	
-3,3E-5	-0,340893	
-3,3E-5	-0,340893	
-3,3E-5	-0,365242	
-3,3E-5	-0,340893	
-3,3E-5	-0,365242	
-3,3E-5	-0,340893	
-3,3E-5	-0,316543	
-3,3E-5	-0,316543	
-3,3E-5	-0,121747	
-3,3E-5	0,46264	
-3,3E-5	0,194796	
