Displacement - Plot 0	Force - Plot 0	
8,2E-5	-3,11673	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,11673	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	-3,09238	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	-0,0243495	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
8,2E-5	0	
0,078772	0,0730485	
0,221409	1,80186	
0,348363	4,35856	
0,474461	6,33087	
0,591565	7,81618	
0,72641	9,15541	
0,854139	10,4216	
0,995523	11,4199	
1,11273	12,3452	
1,23209	13,0757	
1,37472	13,7818	
1,50227	14,4636	
1,62881	14,9993	
1,75641	15,4619	
1,88269	15,8759	
1,97838	16,2898	
2,1039	16,509	
2,19845	16,7768	
2,29367	17,0203	
2,43569	17,2394	
2,53044	17,5803	
2,62452	17,7995	
2,73531	17,9456	
2,83005	18,1647	
2,95568	18,1891	
3,03495	18,4082	
3,12919	18,53	
3,22523	18,6517	
3,31838	18,8222	
3,41394	18,9196	
3,50788	19,0169	
3,6508	19,163	
3,74426	19,3335	
3,82895	19,3822	
3,93205	19,4796	
4,02761	19,6013	
4,12111	19,7231	
4,21564	19,8448	
4,32698	19,9909	
4,42134	20,1127	
4,56391	20,2344	
4,65874	20,137	
4,7694	20,2588	
4,86356	20,3075	
4,97388	20,3562	
5,06944	20,4779	
5,17919	20,551	
5,27411	20,6727	
5,36805	20,7458	
5,46272	20,8188	
5,5575	20,8675	
5,65079	20,9649	
5,72936	20,9162	
5,82475	21,0136	
5,96739	21,0623	
6,05134	21,1841	
6,15398	21,2084	
6,24935	21,3058	
6,35974	21,4032	
6,45363	21,3788	
6,54799	21,4519	
6,64407	21,5249	
6,73805	21,598	
6,83189	21,7684	
6,92651	21,7684	
7,02097	21,7441	
7,1315	21,7197	
7,2261	21,7441	
7,32019	21,7441	
7,39969	21,8902	
7,49322	21,8902	
7,58815	21,9145	
7,68285	22,0119	
7,82582	21,9632	
7,92105	22,0119	
7,99756	22,0363	
8,076	22,0606	
8,17136	22,1337	
8,2392	22,1824	
8,32797	22,2067	
8,42102	22,2311	
8,51574	22,2554	
8,61024	22,3041	
8,70438	22,3041	
8,78914	22,3772	
8,87662	22,3285	
8,97169	22,4015	
9,06566	22,4259	
9,1606	22,4989	
9,25394	22,4746	
9,34947	22,572	
9,44452	22,5963	
9,53798	22,6937	
9,64841	22,7668	
9,74213	22,8642	
9,83709	22,6937	
9,9315	22,6207	
10,0281	22,645	
10,1206	22,7668	
10,2145	22,8155	
10,3084	22,9372	
10,3888	23,0103	
10,5208	22,9859	
10,6244	22,9859	
10,7176	22,9129	
10,8129	22,9859	
10,9236	23,0346	
11,0175	23,0833	
11,1118	23,059	
11,207	23,0833	
11,3012	23,2294	
11,3856	23,2781	
11,4624	23,3268	
11,5496	23,2538	
11,644	23,2051	
11,7281	23,2538	
11,8162	23,3268	
11,9113	23,3512	
12,0044	23,3268	
12,0992	23,3755	
12,1945	23,3755	
12,2894	23,2781	
12,3831	23,3755	
12,4771	23,4973	
12,5567	23,3999	
12,6498	23,3999	
12,7452	23,4486	
12,8391	23,4973	
12,9339	23,4973	
13,0297	23,5216	
13,1061	23,546	
13,1848	23,4973	
13,2798	23,546	
13,3734	23,5216	
13,4703	23,5216	
13,5467	23,546	
13,6572	23,619	
13,7519	23,5947	
13,8461	23,5703	
13,9565	23,5947	
14,0513	23,692	
14,1355	23,7651	
14,2254	23,7651	
14,3197	23,7407	
14,413	23,7407	
14,5067	23,8625	
14,6017	23,7894	
14,6965	23,9112	
14,7905	23,8868	
14,8842	23,9112	
14,9632	23,9842	
15,0421	23,9842	
15,1367	24,0329	
15,2797	24,0329	
15,3738	23,8381	
15,4686	23,9112	
15,5624	23,8138	
15,6586	23,8138	
15,7517	23,8381	
15,8466	23,9355	
15,9407	24,0086	
16,0352	24,0329	
16,1361	24,0086	
16,2236	24,0573	
16,3342	24,0816	
16,4281	24,0816	
16,5214	24,0816	
16,6165	24,106	
16,7114	24,179	
16,8069	24,0573	
16,9	24,1547	
16,9949	24,179	
17,0748	24,2034	
17,1679	24,179	
17,2611	24,2034	
17,3401	24,2277	
17,4344	24,2521	
17,5455	24,2521	
17,6402	24,2521	
17,7187	24,3251	
17,8131	24,3738	
17,9065	24,4225	
18,0016	24,4712	
18,096	24,3738	
18,1913	24,4469	
18,286	24,4712	
18,3798	24,4956	
18,4737	24,3738	
18,5692	24,4225	
18,6645	24,4225	
18,7417	24,4712	
18,8207	24,4225	
18,9147	24,4712	
19,0086	24,4712	
19,1199	24,4712	
19,2146	24,5199	
19,3097	24,4956	
19,3875	24,5199	
19,483	24,5443	
19,5774	24,5686	
19,6714	24,5686	
19,7663	24,5199	
19,8597	24,593	
19,9544	24,6173	
20,0002	24,7147	
20,0001	24,5686	
20,0001	24,5686	
20,0001	24,5686	
20,0001	24,5443	
20,0001	24,5443	
20,0001	24,5443	
20,0001	24,5443	
20,0001	24,5199	
20,0001	24,5199	
20,0001	24,5199	
20,0001	24,5199	
20,0001	24,5199	
20,0001	24,4956	
20,0001	24,4956	
20,0001	24,4956	
20,0001	24,4956	
20,0001	24,4956	
20,0001	24,4956	
20,0001	24,4956	
20,0001	24,4712	
20,0001	24,4956	
20,0001	24,4712	
20,0001	24,4712	
20,0001	24,4712	
20,0001	24,4712	
20,0001	24,4712	
20,0001	24,4469	
20,0001	24,4712	
19,9312	24,3982	
19,8428	24,179	
19,7478	24,1547	
19,6686	24,1303	
19,5743	24,0573	
19,4801	24,0573	
19,3841	24,0573	
19,2752	24,0086	
19,1801	23,9842	
19,0856	23,9355	
18,9901	23,9355	
18,8959	23,9355	
18,8017	23,8868	
18,7073	23,8625	
18,6122	23,8381	
18,5178	23,8138	
18,4234	23,7894	
18,3286	23,8138	
18,2346	23,7894	
18,1394	23,7651	
18,0286	23,7651	
17,9335	23,7164	
17,8401	23,7164	
17,7614	23,6677	
17,6659	23,6434	
17,5817	23,6434	
17,4951	23,5947	
17,4008	23,5703	
17,3057	23,546	
17,2113	23,5216	
17,1333	23,5947	
17,0371	23,4486	
16,9429	23,5216	
16,8489	23,4973	
16,7541	23,4729	
16,6591	23,4973	
16,5653	23,4729	
16,4536	23,4486	
16,3585	23,4973	
16,2658	23,4486	
16,1699	23,3999	
16,0766	23,3512	
16,007	23,3512	
15,9215	23,3025	
15,8102	23,2781	
15,716	23,2294	
15,6223	23,2051	
15,5423	23,1807	
15,4487	23,1807	
15,3702	23,2051	
15,2755	23,1564	
15,1978	23,1077	
15,102	23,1077	
15,0083	23,0346	
14,9126	23,059	
